@relation InstanceResultListener

@attribute Key_Dataset {CM1,KC1,KC2}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.trees.J48,weka.classifiers.functions.Logistic,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'','-C 0.25 -M 2','-R 1.0E-8 -M -1'}
@attribute Key_Scheme_version_ID {48055541465867954,-217733168393644444,3932117032546553727,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 23\nSize of the tree: 45\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
CM1,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.01,0.001,0,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
CM1,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0.242424,0.154564,0.292573,85.868714,97.524187,23.44978,22.088007,1.361772,0.468996,0.44176,0.027235,1.614858,0.032297,344.322534,0.977778,44,0.8,4,0.2,1,0.022222,1,0.916667,0.977778,0.946237,0.646667,0.92864,0.9,0.722222,0.277778,0.1,0.875,0.9,0.880184,0.646667,0.86749,0.615975,0.9,0.011,0,0.01,0,6723,94839,13249,100,99,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
CM1,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,42,8,0,84,16,0,0.344262,0.174925,0.362257,97.180799,120.752343,23.44978,3239.325553,-3215.875773,0.468996,64.786511,-64.317515,-6.257299,-0.125146,-1334.191483,0.866667,39,0.4,2,0.6,3,0.133333,6,0.95122,0.866667,0.906977,0.671111,0.929049,0.84,0.373333,0.626667,0.16,0.889431,0.84,0.859136,0.671111,0.875883,0.667774,0.84,0.014,0,0.02,0,9999,94839,13249,92,61,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
CM1,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.150909,0.301719,83.838384,100.572967,23.44978,23.866725,-0.416945,0.468996,0.477334,-0.008339,2.278533,0.045571,485.832561,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.511111,0.90254,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.511111,0.822702,0.473684,0.9,0.013,0.001,0.01,0,7087,94839,13249,100,98,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
CM1,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,44,6,0,88,12,0,-0.034483,0.170272,0.323618,94.595806,107.872798,23.44978,1095.323749,-1071.873969,0.468996,21.906475,-21.437479,-4.828221,-0.096564,-1029.48114,0.977778,44,1,5,0,0,0.022222,1,0.897959,0.977778,0.93617,0.733333,0.949659,0.88,0.902222,0.097778,0.12,0.808163,0.88,0.842553,0.733333,0.874003,0.468085,0.88,0.012,0,0.01,0,6723,94839,13249,96,68,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
CM1,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.01,0,0.02,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
CM1,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,44,6,0,88,12,0,-0.034483,0.159689,0.315067,88.716081,105.022227,23.44978,25.104524,-1.654744,0.468996,0.50209,-0.033095,-0.259462,-0.005189,-55.322992,0.977778,44,1,5,0,0,0.022222,1,0.897959,0.977778,0.93617,0.646667,0.928242,0.88,0.902222,0.097778,0.12,0.808163,0.88,0.842553,0.646667,0.852969,0.468085,0.88,0.013,0.001,0.01,0,7451,94839,13249,100,99,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
CM1,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.162308,0.295411,90.171321,98.470439,23.44978,22.723964,0.725816,0.468996,0.454479,0.014516,-0.165926,-0.003319,-35.379106,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.568889,0.912505,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.568889,0.835921,0.473684,0.9,0.013,0,0.01,0,5631,94839,13249,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
CM1,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,449,49,44,5,0,89.795918,10.204082,0,-0.033755,0.155424,0.300043,93.081554,109.281301,20.157935,22.775393,-2.617457,0.411386,0.464804,-0.053417,-0.986548,-0.020134,-207.567729,0.977778,44,1,4,0,0,0.022222,1,0.916667,0.977778,0.946237,0.488889,0.916704,0.897959,0.920181,0.079819,0.102041,0.841837,0.897959,0.868993,0.488889,0.848535,0.473118,0.897959,0.014,0,0.01,0,7087,95044,13044,100,100,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
CM1,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,449,49,44,5,0,89.795918,10.204082,0,0,0.167172,0.299493,92.128095,98.937015,23.298152,23.75376,-0.455608,0.475472,0.484771,-0.009298,-7.384425,-0.150703,-1576.883621,1,44,1,5,0,0,0,0,0.897959,1,0.946237,0.572727,0.911501,0.897959,0.897959,0.102041,0.102041,0.806331,0.897959,0.849682,0.572727,0.847698,0.473118,0.897959,0.012,0,0.02,0,6359,95044,13044,93.877551,66.326531,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
CM1,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.011,0,0.01,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
CM1,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.012,0,0.01,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
CM1,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.153,0.284998,85.000063,94.999297,23.44978,20.589257,2.860523,0.468996,0.411785,0.05721,-3.32017,-0.066403,-707.932028,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.753333,0.950323,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.753333,0.884836,0.473684,0.9,0.013,0,0.02,0,6723,94839,13249,96,62,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
CM1,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0.242424,0.157857,0.300148,87.698314,100.049498,23.44978,23.921797,-0.472017,0.468996,0.478436,-0.00944,-6.631215,-0.132624,-1413.918366,0.977778,44,0.8,4,0.2,1,0.022222,1,0.916667,0.977778,0.946237,0.651111,0.928423,0.9,0.722222,0.277778,0.1,0.875,0.9,0.880184,0.651111,0.855896,0.615975,0.9,0.01,0,0.01,0,5995,94839,13249,96,69,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
CM1,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,44,6,0,88,12,0,0.189189,0.17549,0.337503,97.494553,112.50092,23.44978,2168.031245,-2144.581465,0.468996,43.360625,-42.891629,-1.554492,-0.03109,-331.451245,0.955556,43,0.8,4,0.2,1,0.044444,2,0.914894,0.955556,0.934783,0.582222,0.916123,0.88,0.724444,0.275556,0.12,0.856738,0.88,0.866304,0.582222,0.839341,0.592391,0.88,0.015,0,0.01,0,7087,94839,13249,96,97,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
CM1,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,44,6,0,88,12,0,-0.034483,0.186397,0.341545,103.553922,113.848369,23.44978,1099.259299,-1075.809519,0.468996,21.985186,-21.51619,-6.337399,-0.126748,-1351.270449,0.977778,44,1,5,0,0,0.022222,1,0.897959,0.977778,0.93617,0.455556,0.891941,0.88,0.902222,0.097778,0.12,0.808163,0.88,0.842553,0.455556,0.812747,0.468085,0.88,0.011,0,0.02,0,5631,94839,13249,98,99,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
CM1,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,44,6,0,88,12,0,0.189189,0.16239,0.302381,90.216838,100.793779,23.44978,21.668882,1.780898,0.468996,0.433378,0.035618,-2.726769,-0.054535,-581.406185,0.955556,43,0.8,4,0.2,1,0.044444,2,0.914894,0.955556,0.934783,0.791111,0.95958,0.88,0.724444,0.275556,0.12,0.856738,0.88,0.866304,0.791111,0.889622,0.592391,0.88,0.011,0,0.01,0,5995,94839,13249,98,65,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
CM1,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,43,7,0,86,14,0,0.146341,0.160023,0.349376,88.901418,116.458715,23.44978,3239.063342,-3215.613562,0.468996,64.781267,-64.312271,-3.422295,-0.068446,-729.707217,0.933333,42,0.8,4,0.2,1,0.066667,3,0.913043,0.933333,0.923077,0.813333,0.968168,0.86,0.726667,0.273333,0.14,0.846739,0.86,0.852991,0.813333,0.89929,0.57265,0.86,0.012,0,0.01,0,8907,94839,13249,90,57,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
CM1,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,449,49,43,6,0,87.755102,12.244898,0,-0.035211,0.169423,0.349484,93.368484,115.451477,23.298152,2171.671958,-2148.373806,0.475472,44.319836,-43.844363,-6.089267,-0.124271,-1300.313264,0.977273,43,1,5,0,0,0.022727,1,0.895833,0.977273,0.934783,0.354545,0.884265,0.877551,0.900278,0.099722,0.122449,0.804422,0.877551,0.839397,0.354545,0.802579,0.467391,0.877551,0.011,0.001,0.01,0,7087,95044,13044,89.795918,64.285714,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
CM1,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,449,49,41,8,0,83.673469,16.326531,0,-0.088889,0.201824,0.38773,120.869926,141.218489,20.157935,3244.907926,-3224.749991,0.411386,66.222611,-65.811224,-12.18245,-0.248621,-2563.1633,0.911111,41,1,4,0,0,0.088889,4,0.911111,0.911111,0.911111,0.516667,0.924204,0.836735,0.925624,0.074376,0.163265,0.836735,0.836735,0.836735,0.516667,0.856695,0.455556,0.836735,0.018,0,0.02,0,9999,95044,13044,89.795918,67.346939,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
CM1,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,41,9,0,82,18,0,-0.097561,0.199957,0.385189,111.08743,128.396267,23.44978,2174.886782,-2151.437002,0.468996,43.497736,-43.02874,-13.104884,-0.262098,-2794.244661,0.911111,41,1,5,0,0,0.088889,4,0.891304,0.911111,0.901099,0.68,0.939568,0.82,0.908889,0.091111,0.18,0.802174,0.82,0.810989,0.68,0.862056,0.450549,0.82,0.012,0,0.01,0,8907,94839,13249,92,63,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13
CM1,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.009,0,0.01,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
CM1,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,44,6,0,88,12,0,0.189189,0.172113,0.339214,95.618144,113.071168,23.44978,3237.20864,-3213.758861,0.468996,64.744173,-64.275177,-9.046165,-0.180923,-1928.83787,0.955556,43,0.8,4,0.2,1,0.044444,2,0.914894,0.955556,0.934783,0.602222,0.918483,0.88,0.724444,0.275556,0.12,0.856738,0.88,0.866304,0.602222,0.8441,0.592391,0.88,0.013,0,0.02,0,8179,94839,13249,92,65,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
CM1,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,41,9,0,82,18,0,-0.097561,0.232877,0.415862,129.376075,138.620758,23.44978,4320.131438,-4296.681659,0.468996,86.402629,-85.933633,-13.153057,-0.263061,-2804.516088,0.911111,41,1,5,0,0,0.088889,4,0.891304,0.911111,0.901099,0.444444,0.88993,0.82,0.908889,0.091111,0.18,0.802174,0.82,0.810989,0.444444,0.810937,0.450549,0.82,0.01,0,0.01,0,7087,94839,13249,92,96,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
CM1,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.009,0,0.01,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
CM1,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.011,0,0.01,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
CM1,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.1524,0.307604,84.666667,102.534586,23.44978,26.244269,-2.79449,0.468996,0.524885,-0.05589,-3.097411,-0.061948,-660.43492,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.477778,0.896023,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.477778,0.816088,0.473684,0.9,0.01,0,0.01,0,6723,94839,13249,92,62,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
CM1,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,44,6,0,88,12,0,-0.034483,0.172995,0.311881,96.108211,103.960267,23.44978,23.423481,0.026298,0.468996,0.46847,0.000526,-8.941991,-0.17884,-1906.625791,0.977778,44,1,5,0,0,0.022222,1,0.897959,0.977778,0.93617,0.691111,0.9378,0.88,0.902222,0.097778,0.12,0.808163,0.88,0.842553,0.691111,0.860566,0.468085,0.88,0.01,0,0.01,0,5995,94839,13249,98,72,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
CM1,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,449,49,45,4,0,91.836735,8.163265,0,0,0.145181,0.268039,86.947261,97.624683,20.157935,18.509382,1.648553,0.411386,0.377742,0.033644,-6.665018,-0.136021,-1402.306453,1,45,1,4,0,0,0,0,0.918367,1,0.957447,0.686111,0.947705,0.918367,0.918367,0.081633,0.081633,0.843399,0.918367,0.879288,0.686111,0.881191,0.478723,0.918367,0.01,0,0,0,5995,95044,13044,97.959184,70.408163,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
CM1,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,449,49,41,8,0,83.673469,16.326531,0,-0.082873,0.203462,0.394591,112.127507,130.352586,23.298152,3247.854967,-3224.556816,0.475472,66.282754,-65.807282,-10.961643,-0.223707,-2340.7692,0.931818,41,1,5,0,0,0.068182,3,0.891304,0.931818,0.911111,0.395455,0.886217,0.836735,0.904917,0.095083,0.163265,0.800355,0.836735,0.818141,0.395455,0.805553,0.455556,0.836735,0.012,0,0.01,0,9999,95044,13044,87.755102,69.387755,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16
CM1,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,43,7,0,86,14,0,-0.060606,0.190846,0.35149,106.025801,117.163475,23.44978,2168.663797,-2145.214017,0.468996,43.373276,-42.90428,-10.941241,-0.218825,-2332.909049,0.955556,43,1,5,0,0,0.044444,2,0.895833,0.955556,0.924731,0.693333,0.939377,0.86,0.904444,0.095556,0.14,0.80625,0.86,0.832258,0.693333,0.862678,0.462366,0.86,0.009,0,0.01,0,6359,94839,13249,94,69,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
CM1,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.008,0,0.01,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
CM1,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,44,6,0,88,12,0,0.189189,0.151014,0.354276,83.896531,118.092102,23.44978,5379.535166,-5356.085386,0.468996,107.590703,-107.121708,-3.574833,-0.071497,-762.231641,0.955556,43,0.8,4,0.2,1,0.044444,2,0.914894,0.955556,0.934783,0.302222,0.853403,0.88,0.724444,0.275556,0.12,0.856738,0.88,0.866304,0.302222,0.781729,0.592391,0.88,0.013,0,0.02,0,11091,94839,13249,88,57,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
CM1,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0.390244,0.129816,0.283357,72.120225,94.452368,23.44978,20.862374,2.587406,0.468996,0.417247,0.051748,2.632841,0.052657,561.378615,0.955556,43,0.6,3,0.4,2,0.044444,2,0.934783,0.955556,0.945055,0.682222,0.941925,0.9,0.544444,0.455556,0.1,0.891304,0.9,0.894994,0.682222,0.886473,0.69475,0.9,0.012,0.001,0.01,0,9271,94839,13249,96,62,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
CM1,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.01,0,0.01,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
CM1,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.013,0,0.02,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
CM1,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20120502.1903,448,50,45,5,0,90,10,0,0,0.178571,0.300005,99.206349,100.001772,23.44978,23.451071,-0.001292,0.468996,0.469021,-0.000026,0.114386,0.002288,24.389603,1,45,1,5,0,0,0,0,0.9,1,0.947368,0.5,0.9,0.9,0.9,0.1,0.1,0.81,0.9,0.852632,0.5,0.82,0.473684,0.9,0.01,0,0.01,0,4298,94839,13249,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
